id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
218358,Female,25,1,5,1,< 1 Year,No,23210.0,152.0,188,0
86728,Male,54,1,1,0,1-2 Year,Yes,2630.0,124.0,198,1
65537,Female,24,1,5,0,< 1 Year,Yes,25598.0,152.0,166,0
188648,Female,23,1,5,1,< 1 Year,No,28327.0,152.0,74,0
258283,Male,22,1,3,0,< 1 Year,Yes,44637.0,152.0,120,0
30355,Female,21,1,5,1,< 1 Year,No,27900.0,152.0,188,0
243165,Male,74,1,3,1,1-2 Year,No,58874.0,61.0,256,0
310372,Male,23,1,3,1,< 1 Year,No,26504.0,151.0,105,0
229149,Female,23,1,2,1,< 1 Year,No,42400.0,152.0,296,0
135292,Male,49,1,1,1,1-2 Year,No,20493.0,26.0,299,0
227377,Female,34,1,3,1,1-2 Year,Yes,63080.0,26.0,286,0
73687,Male,21,1,2,1,< 1 Year,No,26967.0,152.0,61,0
173345,Male,26,1,1,1,< 1 Year,No,33126.0,152.0,126,0
188430,Female,50,1,4,1,1-2 Year,No,39910.0,124.0,197,0
270107,Male,62,1,5,1,1-2 Year,No,2630.0,26.0,81,0
109945,Female,45,1,3,0,1-2 Year,Yes,29060.0,124.0,170,0
205107,Female,23,1,2,0,< 1 Year,Yes,31997.0,152.0,106,1
145352,Male,25,1,5,0,< 1 Year,No,45278.0,152.0,170,1
97359,Female,25,1,4,1,< 1 Year,No,29610.0,152.0,72,0
340269,Male,49,1,3,1,1-2 Year,No,67019.0,26.0,113,0
281236,Male,35,1,3,0,1-2 Year,Yes,26640.0,122.0,130,0
64552,Female,36,1,2,1,1-2 Year,No,2630.0,124.0,67,0
81357,Male,57,1,3,0,> 2 Years,Yes,50303.0,26.0,136,0
274924,Male,21,1,5,1,< 1 Year,No,26841.0,152.0,71,0
135306,Female,74,1,5,1,1-2 Year,No,38808.0,124.0,71,0
161696,Male,37,1,1,1,1-2 Year,No,30512.0,26.0,21,0
292029,Female,69,1,3,0,1-2 Year,Yes,28032.0,124.0,190,0
229713,Male,35,1,3,0,1-2 Year,Yes,2630.0,151.0,292,1
157626,Female,27,1,4,1,< 1 Year,No,25540.0,152.0,283,0
150205,Female,26,1,4,1,< 1 Year,No,2630.0,152.0,33,0
260551,Female,47,1,4,0,1-2 Year,Yes,41640.0,157.0,210,1
250262,Male,30,1,3,0,1-2 Year,Yes,31149.0,26.0,64,1
285145,Female,24,1,5,1,< 1 Year,No,52705.0,152.0,10,0
230980,Male,35,1,1,0,1-2 Year,Yes,40934.0,124.0,161,1
310757,Male,30,1,3,0,1-2 Year,Yes,33029.0,156.0,179,1
97039,Male,26,1,2,1,< 1 Year,No,33016.0,152.0,134,0
104385,Male,37,1,3,0,1-2 Year,Yes,37060.0,124.0,242,0
195713,Female,25,1,5,1,< 1 Year,No,30136.0,152.0,137,0
260863,Male,63,1,4,0,1-2 Year,Yes,33363.0,127.0,201,0
128040,Female,31,1,4,0,1-2 Year,Yes,25418.0,124.0,162,1
203268,Female,59,1,4,1,1-2 Year,No,2630.0,116.0,75,0
94814,Female,72,1,3,0,1-2 Year,Yes,165501.0,156.0,30,0
31903,Female,23,1,3,0,< 1 Year,Yes,45655.0,124.0,190,1
203294,Male,53,1,3,0,> 2 Years,Yes,2630.0,26.0,145,0
350886,Male,42,1,5,0,1-2 Year,Yes,28270.0,124.0,23,0
12356,Male,40,1,5,1,1-2 Year,No,46042.0,124.0,283,0
345163,Female,23,1,3,1,< 1 Year,No,41808.0,152.0,16,0
220413,Male,51,1,1,1,1-2 Year,No,56522.0,26.0,279,0
129135,Female,24,1,5,1,< 1 Year,No,27152.0,152.0,272,0
222981,Male,60,1,4,0,1-2 Year,Yes,38469.0,26.0,120,1
231313,Female,57,1,3,0,1-2 Year,Yes,54962.0,26.0,198,1
332877,Female,35,1,1,1,1-2 Year,No,44957.0,26.0,261,0
174694,Male,23,1,3,0,< 1 Year,Yes,25078.0,160.0,106,0
254278,Male,33,1,3,0,< 1 Year,Yes,34221.0,124.0,36,1
311901,Male,60,1,3,0,> 2 Years,Yes,43567.0,124.0,180,0
353360,Male,24,1,5,0,< 1 Year,No,2630.0,157.0,128,0
4714,Male,23,1,4,1,< 1 Year,No,52481.0,152.0,265,0
44726,Female,29,1,5,1,< 1 Year,No,25666.0,152.0,24,0
42593,Female,32,1,3,1,1-2 Year,No,54516.0,122.0,135,0
354495,Female,38,1,1,0,1-2 Year,Yes,31408.0,124.0,236,0
202394,Female,71,1,1,0,1-2 Year,Yes,28426.0,7.0,57,0
203196,Male,42,1,3,0,1-2 Year,Yes,36406.0,124.0,181,1
217788,Female,78,1,3,0,1-2 Year,Yes,69856.0,26.0,23,1
139093,Female,20,1,2,0,< 1 Year,Yes,27649.0,160.0,111,0
123300,Male,68,1,3,0,1-2 Year,No,27319.0,124.0,168,0
43493,Male,49,1,3,0,1-2 Year,Yes,2630.0,26.0,217,1
27716,Female,67,1,3,0,1-2 Year,Yes,33349.0,154.0,95,1
108624,Female,57,1,5,0,1-2 Year,Yes,17478.0,154.0,252,0
360458,Female,20,1,5,0,< 1 Year,Yes,44749.0,160.0,203,0
295714,Female,23,1,2,0,< 1 Year,Yes,53167.0,152.0,161,0
46937,Male,42,1,2,0,1-2 Year,No,37393.0,152.0,272,0
104964,Female,54,1,5,1,1-2 Year,No,2630.0,26.0,71,0
258529,Female,28,1,1,1,< 1 Year,No,25021.0,152.0,238,0
125063,Male,25,1,4,1,< 1 Year,No,20918.0,152.0,58,0
371123,Female,24,1,3,1,< 1 Year,No,2630.0,151.0,29,0
359603,Male,26,1,1,1,< 1 Year,No,34588.0,152.0,295,0
250102,Female,44,1,1,0,1-2 Year,Yes,2630.0,26.0,270,1
267829,Male,37,1,3,1,1-2 Year,No,45427.0,122.0,264,0
56180,Female,25,1,5,1,< 1 Year,No,21522.0,152.0,125,0
50542,Female,48,1,3,0,1-2 Year,Yes,40138.0,26.0,68,0
171147,Male,20,1,1,1,1-2 Year,Yes,2630.0,156.0,85,0
366586,Male,30,1,1,1,< 1 Year,No,33939.0,152.0,298,0
257263,Female,22,1,4,0,< 1 Year,Yes,40625.0,152.0,200,0
4578,Female,36,1,3,0,1-2 Year,No,32819.0,124.0,242,0
283979,Female,60,1,3,1,1-2 Year,No,25184.0,124.0,124,0
79942,Female,34,1,3,1,1-2 Year,No,27539.0,157.0,293,0
186421,Male,25,1,3,0,< 1 Year,Yes,2630.0,152.0,193,0
159750,Female,28,1,3,0,1-2 Year,Yes,31823.0,26.0,42,0
352508,Male,27,1,1,1,< 1 Year,No,21964.0,26.0,138,0
276435,Male,26,1,5,1,< 1 Year,No,50999.0,152.0,145,0
73869,Female,61,1,3,0,> 2 Years,Yes,74730.0,26.0,263,0
100682,Female,28,1,3,0,< 1 Year,Yes,50371.0,152.0,178,0
373649,Female,21,1,1,1,< 1 Year,No,40606.0,152.0,282,0
358267,Male,41,1,3,1,1-2 Year,No,39517.0,55.0,256,0
257791,Female,77,1,3,0,1-2 Year,Yes,58501.0,52.0,222,0
343797,Female,42,1,3,0,> 2 Years,Yes,45408.0,26.0,77,0
256977,Male,43,1,3,0,1-2 Year,Yes,25499.0,124.0,82,1
317257,Female,66,1,4,1,1-2 Year,No,37357.0,124.0,256,0
330882,Female,22,1,4,1,< 1 Year,No,2630.0,160.0,91,0
236399,Male,31,1,5,0,< 1 Year,Yes,28609.0,152.0,184,0
218695,Male,45,1,4,1,1-2 Year,No,62832.0,124.0,160,0
367361,Male,56,1,1,0,1-2 Year,Yes,2630.0,156.0,233,1
350256,Female,31,1,5,1,< 1 Year,No,25157.0,152.0,290,0
83097,Male,23,1,1,1,< 1 Year,No,43555.0,152.0,108,0
292401,Male,36,1,3,0,1-2 Year,Yes,29395.0,124.0,42,0
305151,Female,57,1,5,0,1-2 Year,Yes,40719.0,26.0,279,1
50629,Male,61,1,5,0,1-2 Year,Yes,2630.0,160.0,267,0
28219,Female,52,1,3,0,1-2 Year,Yes,50486.0,154.0,229,0
248454,Female,44,1,5,0,1-2 Year,Yes,27638.0,125.0,80,0
365614,Female,63,1,5,1,1-2 Year,No,42621.0,152.0,157,0
378456,Male,45,1,3,0,1-2 Year,Yes,35685.0,124.0,63,0
168828,Male,68,1,3,1,1-2 Year,No,35429.0,122.0,64,0
3362,Male,44,1,3,0,1-2 Year,Yes,43063.0,124.0,72,1
346955,Male,23,1,5,1,< 1 Year,No,37552.0,152.0,275,0
279911,Female,24,1,1,0,< 1 Year,Yes,51285.0,151.0,22,0
91383,Female,23,1,2,1,< 1 Year,No,31304.0,152.0,41,0
295126,Female,46,1,1,0,> 2 Years,Yes,32398.0,156.0,285,0
128104,Female,69,1,3,1,1-2 Year,No,69856.0,124.0,188,0
262174,Female,60,1,1,0,1-2 Year,Yes,2630.0,26.0,18,0
323683,Male,21,1,3,0,< 1 Year,Yes,26552.0,152.0,170,0
287252,Female,20,1,5,0,< 1 Year,Yes,24496.0,160.0,120,0
86892,Male,45,1,3,0,1-2 Year,Yes,31639.0,26.0,64,0
18332,Male,28,1,3,0,1-2 Year,Yes,2630.0,157.0,88,1
349114,Female,34,1,3,1,1-2 Year,No,56450.0,124.0,102,0
182068,Female,25,1,3,1,< 1 Year,No,27910.0,152.0,239,0
183390,Female,23,1,5,1,< 1 Year,No,25512.0,152.0,237,0
34229,Male,44,1,3,1,1-2 Year,No,38232.0,124.0,226,0
100068,Female,30,1,3,0,1-2 Year,Yes,59392.0,154.0,271,0
141560,Male,36,1,1,0,1-2 Year,Yes,29846.0,26.0,34,1
27127,Male,41,1,2,0,1-2 Year,Yes,2630.0,26.0,46,1
113194,Female,23,1,2,1,< 1 Year,No,24261.0,152.0,91,0
323954,Female,43,1,1,1,1-2 Year,No,2630.0,26.0,51,0
121668,Female,77,1,1,0,1-2 Year,Yes,47461.0,124.0,240,0
118848,Male,24,1,4,0,< 1 Year,Yes,31721.0,152.0,110,0
367476,Female,27,1,1,1,< 1 Year,No,51715.0,152.0,126,0
374861,Female,23,1,4,0,< 1 Year,Yes,2630.0,152.0,282,0
18996,Male,26,1,1,1,< 1 Year,No,68541.0,152.0,37,0
313969,Male,63,1,4,0,> 2 Years,Yes,51444.0,124.0,194,0
6208,Male,24,1,1,1,< 1 Year,No,46390.0,152.0,68,0
275491,Male,28,1,5,1,< 1 Year,No,22941.0,152.0,237,0
106455,Male,49,1,5,0,1-2 Year,Yes,44025.0,124.0,40,0
287225,Female,28,1,3,1,< 1 Year,No,33526.0,152.0,197,0
169324,Female,36,1,1,0,1-2 Year,Yes,31041.0,124.0,275,0
277468,Female,38,1,1,0,1-2 Year,Yes,2630.0,157.0,209,0
193820,Male,44,1,3,1,1-2 Year,No,44468.0,26.0,133,0
69846,Female,28,1,1,0,< 1 Year,No,26303.0,152.0,241,0
316449,Female,73,1,2,0,> 2 Years,Yes,37664.0,124.0,118,0
290020,Male,24,1,2,1,< 1 Year,No,21909.0,26.0,232,0
227135,Male,80,1,2,1,1-2 Year,No,2630.0,124.0,160,0
143492,Male,27,1,3,1,< 1 Year,No,25229.0,152.0,123,0
300361,Female,53,1,3,1,1-2 Year,No,38117.0,116.0,120,0
269268,Female,31,1,1,1,1-2 Year,No,28965.0,156.0,31,0
137726,Male,40,1,1,0,1-2 Year,Yes,26337.0,152.0,83,0
81435,Male,43,1,4,0,1-2 Year,Yes,30428.0,124.0,144,0
137577,Female,47,1,3,0,1-2 Year,Yes,36468.0,124.0,250,0
6950,Female,25,1,1,0,< 1 Year,No,39464.0,152.0,46,0
88889,Male,50,1,5,1,1-2 Year,No,2630.0,124.0,295,0
108068,Female,41,1,3,0,1-2 Year,Yes,25954.0,26.0,202,0
121613,Female,21,1,4,1,< 1 Year,No,33742.0,152.0,14,0
164218,Male,26,1,5,1,< 1 Year,No,36506.0,152.0,230,0
148243,Female,32,1,3,0,< 1 Year,Yes,42218.0,26.0,269,1
211779,Male,20,1,5,0,< 1 Year,Yes,40018.0,160.0,238,0
180440,Male,79,1,3,0,1-2 Year,Yes,2630.0,124.0,29,0
335299,Male,21,1,4,0,< 1 Year,No,24799.0,152.0,197,0
343331,Female,40,1,2,0,1-2 Year,Yes,46448.0,124.0,225,1
279727,Male,43,1,1,1,1-2 Year,No,2630.0,42.0,79,0
363259,Male,24,1,4,0,< 1 Year,No,38252.0,152.0,260,0
222941,Female,25,1,3,1,< 1 Year,No,39642.0,152.0,137,0
339850,Male,24,1,1,1,< 1 Year,No,36105.0,152.0,246,0
353311,Male,52,1,3,1,1-2 Year,No,49622.0,26.0,186,0
42081,Female,23,1,1,0,< 1 Year,Yes,26404.0,152.0,26,0
201123,Male,56,1,3,0,1-2 Year,Yes,44160.0,61.0,60,0
328791,Male,41,1,3,0,1-2 Year,Yes,43404.0,124.0,53,1
169640,Female,45,1,1,1,1-2 Year,No,33240.0,26.0,270,0
325581,Female,31,1,3,1,< 1 Year,No,31847.0,152.0,177,0
202013,Female,34,1,5,1,1-2 Year,No,20219.0,152.0,236,0
249436,Female,32,1,3,1,< 1 Year,No,26141.0,152.0,84,0
1681,Male,23,1,1,1,< 1 Year,No,25510.0,152.0,284,0
42933,Female,24,1,1,0,< 1 Year,Yes,34735.0,152.0,282,0
91915,Female,27,1,5,0,< 1 Year,No,15554.0,152.0,112,0
204526,Female,67,1,2,0,1-2 Year,Yes,43143.0,156.0,10,0
94359,Female,67,1,3,0,1-2 Year,Yes,36064.0,124.0,22,0
119654,Male,50,1,2,0,1-2 Year,Yes,2630.0,124.0,188,0
345378,Female,22,1,5,1,< 1 Year,No,2630.0,152.0,183,0
275244,Male,45,1,3,0,1-2 Year,Yes,45040.0,124.0,63,0
80574,Male,54,1,3,1,1-2 Year,No,80601.0,124.0,193,0
17348,Male,63,1,2,0,1-2 Year,Yes,33260.0,30.0,73,0
156147,Female,43,1,3,1,1-2 Year,No,49072.0,26.0,154,0
154511,Female,59,1,2,0,1-2 Year,Yes,2630.0,124.0,296,1
379973,Male,52,1,5,0,1-2 Year,Yes,74788.0,26.0,231,0
279955,Female,22,1,4,1,< 1 Year,No,37568.0,152.0,212,0
272753,Female,40,1,3,0,1-2 Year,Yes,28702.0,36.0,136,1
335571,Female,55,1,3,0,1-2 Year,Yes,32888.0,26.0,285,0
41893,Male,22,1,5,0,< 1 Year,Yes,40400.0,152.0,68,0
287516,Female,47,1,3,0,1-2 Year,Yes,41739.0,122.0,251,1
278240,Female,25,1,2,1,< 1 Year,No,31021.0,152.0,129,0
13518,Male,33,1,1,1,1-2 Year,No,2630.0,124.0,52,0
308938,Male,58,1,3,0,1-2 Year,Yes,46647.0,26.0,202,0
365625,Male,27,1,1,1,< 1 Year,No,32102.0,152.0,260,0
354833,Female,44,1,4,0,1-2 Year,Yes,26916.0,124.0,95,1
309675,Male,21,1,1,1,< 1 Year,No,78883.0,160.0,31,0
263167,Male,21,1,5,1,< 1 Year,No,29079.0,160.0,225,0
196532,Female,22,1,4,1,< 1 Year,No,37539.0,160.0,19,0
266213,Female,22,1,3,1,< 1 Year,No,31698.0,160.0,44,0
346756,Female,20,1,5,1,< 1 Year,No,57167.0,160.0,192,0
210545,Female,21,1,3,1,< 1 Year,No,40341.0,160.0,270,0
285463,Male,26,1,1,1,< 1 Year,No,59478.0,152.0,288,0
146629,Female,46,1,3,0,1-2 Year,Yes,56997.0,26.0,14,0
295579,Male,80,1,3,0,1-2 Year,Yes,65874.0,26.0,69,0
194313,Male,59,1,5,0,1-2 Year,Yes,2630.0,26.0,179,0
111699,Male,35,1,1,1,1-2 Year,No,15705.0,124.0,232,0
359358,Male,23,1,1,1,< 1 Year,No,49108.0,152.0,197,0
308737,Female,23,1,3,1,< 1 Year,No,29384.0,152.0,145,0
274144,Male,51,1,3,0,1-2 Year,Yes,2630.0,157.0,16,0
86514,Male,48,1,4,0,1-2 Year,Yes,20829.0,124.0,246,0
306182,Female,44,1,5,1,1-2 Year,No,27640.0,124.0,247,0
40132,Male,45,1,3,0,1-2 Year,Yes,43175.0,26.0,118,1
266064,Male,25,1,4,0,< 1 Year,Yes,36030.0,152.0,171,1
267415,Female,29,1,5,1,< 1 Year,No,27131.0,152.0,77,0
300649,Male,55,1,1,0,1-2 Year,Yes,22432.0,26.0,145,0
344797,Female,57,1,1,0,1-2 Year,Yes,2630.0,124.0,251,0
28131,Female,32,1,5,1,< 1 Year,No,30478.0,160.0,106,0
246838,Female,27,1,1,1,< 1 Year,No,32112.0,152.0,17,0
69576,Male,54,1,4,0,1-2 Year,Yes,2630.0,30.0,42,1
11319,Male,63,1,2,0,> 2 Years,Yes,2630.0,124.0,86,1
55211,Female,27,1,5,1,< 1 Year,No,29033.0,152.0,143,0
25708,Male,74,1,2,1,1-2 Year,No,28447.0,124.0,112,0
296435,Male,70,1,4,0,1-2 Year,Yes,48528.0,26.0,205,0
41339,Male,59,1,4,0,> 2 Years,Yes,36047.0,124.0,41,1
230129,Male,22,1,1,1,< 1 Year,No,32349.0,152.0,251,0
275629,Male,43,1,5,0,1-2 Year,Yes,35221.0,26.0,256,1
337167,Male,48,1,3,0,1-2 Year,Yes,111671.0,122.0,226,0
84269,Female,26,1,2,1,< 1 Year,No,27370.0,152.0,22,0
219889,Male,41,1,3,0,1-2 Year,Yes,30568.0,124.0,210,1
265870,Male,42,1,3,1,1-2 Year,No,47545.0,124.0,278,0
6928,Male,45,1,3,0,1-2 Year,No,2630.0,26.0,295,0
27503,Male,40,1,3,0,1-2 Year,Yes,82141.0,122.0,40,0
327572,Male,39,1,3,0,1-2 Year,Yes,37646.0,122.0,38,0
244904,Female,34,1,3,0,1-2 Year,Yes,2630.0,124.0,19,1
153430,Male,65,1,3,0,> 2 Years,Yes,2630.0,124.0,222,1
29373,Male,58,1,5,0,1-2 Year,Yes,38589.0,136.0,97,0
74542,Male,22,1,2,0,1-2 Year,Yes,32045.0,124.0,95,0
295102,Male,39,1,2,0,1-2 Year,Yes,2630.0,124.0,217,0
36541,Female,22,1,4,1,< 1 Year,No,34584.0,152.0,33,0
11722,Female,41,1,3,0,1-2 Year,Yes,38821.0,26.0,91,1
244201,Male,33,1,3,0,1-2 Year,Yes,32578.0,163.0,81,1
84627,Male,34,1,3,0,1-2 Year,Yes,63722.0,124.0,203,1
263968,Male,48,1,5,1,1-2 Year,No,34129.0,26.0,106,0
378531,Female,23,1,1,1,< 1 Year,No,21450.0,152.0,285,0
356176,Male,65,1,1,0,> 2 Years,Yes,32582.0,26.0,183,1
117306,Male,63,1,2,1,1-2 Year,No,25369.0,26.0,230,0
56507,Female,25,1,5,0,< 1 Year,Yes,33991.0,152.0,248,0
380034,Male,29,1,1,1,< 1 Year,No,23152.0,152.0,207,0
45587,Female,31,1,4,1,< 1 Year,No,28819.0,152.0,154,0
215256,Male,35,1,3,0,> 2 Years,Yes,49156.0,22.0,291,0
259625,Female,36,1,1,0,1-2 Year,Yes,2630.0,31.0,144,1
164955,Female,22,1,5,0,< 1 Year,Yes,38531.0,152.0,125,0
68882,Male,37,1,2,1,1-2 Year,No,40314.0,14.0,68,0
60214,Male,39,1,3,0,1-2 Year,Yes,38611.0,124.0,53,0
83405,Male,35,1,5,1,1-2 Year,No,44306.0,152.0,22,0
183117,Female,29,1,2,1,< 1 Year,No,35490.0,152.0,115,0
149224,Male,44,1,3,1,1-2 Year,No,25933.0,124.0,159,0
285529,Female,22,1,1,1,< 1 Year,No,57899.0,152.0,222,0
345361,Male,66,1,3,0,1-2 Year,Yes,33150.0,23.0,90,0
46304,Female,24,1,3,0,< 1 Year,Yes,29304.0,152.0,228,0
184179,Female,43,1,1,0,1-2 Year,No,38416.0,124.0,107,0
976,Female,23,1,5,0,< 1 Year,Yes,47385.0,152.0,277,0
180769,Male,21,1,1,0,< 1 Year,Yes,44324.0,152.0,83,0
301765,Female,39,1,3,1,1-2 Year,Yes,35622.0,124.0,207,0
316943,Male,32,1,4,0,< 1 Year,Yes,2630.0,156.0,91,1
273139,Female,22,1,5,1,< 1 Year,No,19140.0,152.0,256,0
35624,Female,80,1,2,0,1-2 Year,Yes,19708.0,124.0,148,0
58798,Male,62,1,3,0,> 2 Years,Yes,40022.0,26.0,131,0
60369,Male,55,1,5,0,1-2 Year,Yes,33010.0,26.0,108,0
60295,Male,44,1,3,0,1-2 Year,Yes,42100.0,26.0,254,1
241763,Male,68,1,1,1,1-2 Year,No,32112.0,55.0,51,0
178209,Female,21,1,3,1,< 1 Year,No,37813.0,152.0,266,0
34053,Male,24,1,1,1,< 1 Year,No,38517.0,152.0,221,0
370913,Male,38,1,2,0,1-2 Year,Yes,2630.0,26.0,10,0
194060,Male,23,1,1,1,< 1 Year,No,50843.0,152.0,30,0
159669,Female,42,1,3,0,1-2 Year,Yes,27378.0,124.0,153,1
252894,Male,50,1,1,1,1-2 Year,No,2630.0,160.0,255,0
12053,Female,27,1,4,1,< 1 Year,No,24970.0,152.0,96,0
119276,Female,20,1,1,0,< 1 Year,Yes,22730.0,160.0,249,0
114949,Female,57,1,3,0,1-2 Year,Yes,31548.0,152.0,195,0
210909,Female,73,1,3,1,1-2 Year,No,62207.0,122.0,49,0
123213,Female,38,1,5,0,1-2 Year,Yes,28648.0,155.0,148,0
182233,Male,29,1,5,1,< 1 Year,No,35203.0,152.0,126,0
242820,Male,25,1,1,0,< 1 Year,No,34386.0,122.0,246,0
379980,Male,36,1,3,0,> 2 Years,Yes,2630.0,124.0,268,1
24773,Female,23,1,3,0,< 1 Year,Yes,26837.0,152.0,287,0
250317,Female,42,1,5,1,1-2 Year,No,138002.0,26.0,39,0
132305,Female,39,1,3,0,1-2 Year,Yes,40321.0,26.0,290,1
347683,Male,42,1,3,0,1-2 Year,Yes,49884.0,26.0,67,1
188188,Male,26,1,4,1,< 1 Year,No,28098.0,152.0,294,0
272906,Female,21,1,5,0,< 1 Year,Yes,38841.0,160.0,264,0
299033,Female,51,1,3,0,1-2 Year,Yes,52718.0,157.0,18,1
49860,Female,31,1,4,1,< 1 Year,No,27368.0,152.0,118,0
365866,Female,21,1,4,1,< 1 Year,No,19545.0,160.0,15,0
135966,Male,65,1,5,1,1-2 Year,Yes,36436.0,26.0,23,0
220282,Female,20,1,5,0,< 1 Year,Yes,36523.0,160.0,166,0
13366,Female,26,1,3,0,< 1 Year,Yes,2630.0,152.0,145,0
39859,Male,52,1,1,0,1-2 Year,Yes,34961.0,124.0,201,0
373421,Female,49,1,1,0,> 2 Years,Yes,2630.0,154.0,131,0
342112,Female,64,1,3,1,1-2 Year,No,34438.0,26.0,60,0
79768,Male,60,1,3,0,1-2 Year,Yes,2630.0,160.0,168,0
192586,Male,49,1,3,0,1-2 Year,Yes,26629.0,124.0,296,1
149874,Male,33,1,3,0,> 2 Years,Yes,43255.0,26.0,242,1
135624,Female,67,1,3,0,1-2 Year,Yes,33881.0,122.0,93,0
243294,Female,44,1,3,1,1-2 Year,No,24903.0,26.0,282,0
16657,Male,45,1,3,0,1-2 Year,Yes,22544.0,26.0,54,0
178362,Male,32,1,1,1,< 1 Year,No,2630.0,152.0,35,0
247225,Female,24,1,5,1,< 1 Year,No,28698.0,151.0,172,0
321635,Male,24,1,1,0,< 1 Year,Yes,28367.0,152.0,64,0
148885,Male,45,1,3,0,1-2 Year,Yes,33957.0,124.0,168,0
53489,Male,26,1,2,1,< 1 Year,No,38751.0,152.0,242,0
24646,Female,26,1,2,0,< 1 Year,Yes,35242.0,152.0,10,0
190064,Male,39,1,1,1,1-2 Year,No,2630.0,26.0,273,0
16760,Male,38,1,5,0,1-2 Year,Yes,22260.0,124.0,95,0
11475,Female,24,1,1,1,< 1 Year,No,21823.0,152.0,138,0
117155,Male,30,1,5,0,1-2 Year,Yes,34102.0,156.0,292,0
160891,Female,23,1,2,0,< 1 Year,Yes,41668.0,152.0,184,0
56983,Female,22,1,1,1,< 1 Year,No,41819.0,152.0,210,0
267378,Male,73,1,1,1,1-2 Year,No,2630.0,26.0,234,0
239620,Female,47,1,3,1,1-2 Year,No,38855.0,26.0,212,0
189250,Male,55,1,3,1,1-2 Year,No,2630.0,26.0,131,0
92816,Male,44,1,3,0,1-2 Year,Yes,27560.0,124.0,52,1
11157,Male,22,1,5,1,< 1 Year,No,33815.0,152.0,84,0
156668,Male,53,1,3,0,1-2 Year,No,42300.0,26.0,210,1
329128,Female,29,1,2,1,< 1 Year,No,13537.0,152.0,15,0
255054,Female,37,1,5,1,1-2 Year,Yes,24686.0,124.0,156,0
279906,Male,34,1,3,0,1-2 Year,Yes,46711.0,152.0,196,1
94594,Female,27,1,1,1,< 1 Year,No,25401.0,152.0,155,0
44816,Female,32,1,2,1,< 1 Year,No,2630.0,156.0,135,0
172057,Male,37,1,5,0,1-2 Year,No,29843.0,152.0,54,0
355910,Male,24,1,5,1,< 1 Year,No,2630.0,152.0,298,0
375464,Male,40,1,5,0,1-2 Year,Yes,39819.0,124.0,134,0
250841,Male,50,1,1,0,1-2 Year,Yes,30727.0,124.0,210,0
207137,Male,21,1,3,0,< 1 Year,Yes,2630.0,156.0,233,0
23689,Female,23,1,3,1,< 1 Year,No,44216.0,152.0,252,0
85267,Female,45,1,2,0,1-2 Year,Yes,41346.0,26.0,143,0
151777,Male,35,1,1,0,1-2 Year,No,2630.0,26.0,136,0
291280,Male,22,1,4,1,< 1 Year,No,38875.0,160.0,149,0
62102,Male,64,1,5,0,1-2 Year,Yes,23561.0,136.0,108,0
351771,Male,40,1,4,0,1-2 Year,Yes,2630.0,124.0,75,0
53601,Male,42,1,3,1,1-2 Year,No,27563.0,26.0,91,0
299153,Male,42,1,3,0,1-2 Year,Yes,31041.0,124.0,186,1
356771,Female,22,1,5,0,< 1 Year,No,57832.0,152.0,59,0
1624,Male,36,1,2,1,1-2 Year,No,2630.0,124.0,121,0
134112,Female,26,1,2,0,< 1 Year,Yes,35223.0,152.0,32,0
81114,Male,36,1,1,1,1-2 Year,No,19711.0,152.0,116,0
49341,Female,21,1,5,1,< 1 Year,No,38238.0,152.0,93,0
369244,Male,44,1,1,0,1-2 Year,Yes,26457.0,124.0,207,0
335779,Female,22,1,2,1,< 1 Year,No,2630.0,160.0,86,0
369223,Male,46,1,1,0,1-2 Year,Yes,2630.0,154.0,165,1
83702,Male,53,1,3,1,1-2 Year,No,46291.0,26.0,223,0
101168,Male,53,1,4,0,1-2 Year,Yes,2630.0,26.0,60,0
26755,Male,21,1,2,0,1-2 Year,Yes,2630.0,156.0,153,0
214504,Male,56,1,3,0,1-2 Year,Yes,33703.0,122.0,188,0
305714,Male,42,1,3,0,1-2 Year,Yes,38844.0,26.0,157,1
14465,Female,23,1,1,0,< 1 Year,No,2630.0,152.0,186,0
61605,Male,56,1,3,0,1-2 Year,Yes,2630.0,26.0,227,1
303148,Female,24,1,5,0,< 1 Year,No,24311.0,152.0,112,0
266009,Male,44,1,5,0,1-2 Year,Yes,34803.0,113.0,143,0
184475,Female,28,1,2,0,< 1 Year,Yes,2630.0,152.0,71,0
41438,Male,60,1,4,1,1-2 Year,No,33013.0,26.0,102,0
76791,Female,74,1,4,1,1-2 Year,No,2630.0,10.0,84,0
119122,Male,28,1,4,1,< 1 Year,No,2630.0,160.0,291,0
128474,Female,43,1,3,0,1-2 Year,Yes,27692.0,26.0,272,0
68336,Female,24,1,4,0,< 1 Year,Yes,34221.0,152.0,256,0
125068,Female,32,1,5,0,< 1 Year,No,26343.0,154.0,249,0
130680,Male,30,1,5,0,< 1 Year,Yes,45102.0,152.0,217,0
353032,Female,43,1,5,0,1-2 Year,Yes,20750.0,152.0,189,0
281504,Male,44,1,3,0,1-2 Year,Yes,34347.0,26.0,128,1
181015,Female,60,1,3,0,1-2 Year,Yes,2630.0,122.0,238,0
13738,Female,26,1,3,1,< 1 Year,No,2630.0,152.0,185,0
